,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
71,5000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,True,1773.742919921875,0.030552807405111505,1.3484786675453825e-05,0.24462409855164202,-0.1191122829914093,0.020618556701030927,0.061855670103092786,0.09278350515463918,0.16494845360824742,0.23711340206185566
43,5000,0.025,1.0,2,250,random_uniform,50,0.008,0.00012207031250000008,False,1873.418701171875,0.009204709913986227,1.128807160514921e-05,0.24277449131011963,-0.1414770781993866,0.02,0.05,0.09,0.19,0.3
3,5000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,True,2403.216796875,0.2384631129419167,7.408813596298459e-07,0.2685029697418213,-0.15780436992645264,0.04,0.07,0.12,0.21,0.33
17,10000,0.025,1.0,2,250,real_TRE_Q,50,0.006,0.00012207031250000008,False,4016.50439453125,-0.011958511357102596,7.375876868503444e-07,0.26854292392730716,-0.1483832597732544,0.03,0.04,0.08,0.15,0.19
72,5000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,False,2062.704833984375,-0.06741723977653083,6.127839452204551e-07,0.27019965171813964,-0.1463472843170166,0.04,0.13,0.19,0.25,0.37
4,5000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,False,2403.216796875,0.2384631129419167,2.3433173827219545e-07,0.2786227130889892,-0.16315367817878723,0.04,0.08,0.14,0.19,0.32
75,5000,0.025,1.0,2,250,random_uniform,50,0.01,0.00012207031250000008,True,1882.4901123046875,-0.04464715477676661,1.490409778846066e-07,0.2824950504302979,-0.17704591155052185,0.04,0.1,0.15,0.27,0.35
53,10000,0.025,1.0,2,250,random_uniform,50,0.008,0.00012207031250000008,True,3743.875732421875,-0.001590156835527286,1.1840628204115388e-09,0.32075853347778316,-0.20171654224395752,0.07,0.11,0.16,0.26,0.35
51,10000,0.025,1.0,2,250,NCE_Q,50,0.008,0.00012207031250000008,True,4208.43603515625,-0.01051562970675882,4.0448662634132256e-10,0.3334979113844252,-0.2131921648979187,0.061855670103092786,0.14432989690721648,0.21649484536082475,0.29896907216494845,0.38144329896907214
19,10000,0.025,1.0,2,250,NCE_Q,50,0.006,0.00012207031250000008,False,4812.13720703125,0.02763287668182084,2.2707169774088917e-10,0.33273453712463374,-0.2065868079662323,0.06,0.11,0.2,0.25,0.31
74,5000,0.025,1.0,2,250,NCE_Q,50,0.01,0.00012207031250000008,False,2323.36474609375,0.03380503612739371,1.747125366196951e-11,0.35043913841247554,-0.2260679006576538,0.06,0.16,0.24,0.28,0.42
50,10000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,False,4448.04833984375,0.036601769124754394,2.2907500710348693e-13,0.37826348304748536,-0.23253491520881653,0.06,0.17,0.26,0.33,0.44
82,10000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,True,3833.722412109375,-0.005983093390783791,5.230983709636814e-17,0.4630025284630912,-0.26889078319072723,0.05952380952380952,0.16666666666666666,0.2857142857142857,0.38095238095238093,0.5119047619047619
54,10000,0.025,1.0,2,250,random_uniform,50,0.008,0.00012207031250000008,False,3737.74951171875,0.009122365630775628,2.4249883539757758e-17,0.4303592300415039,-0.2577245533466339,0.09,0.15,0.19,0.28,0.48
15,10000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,False,4849.77392578125,0.41467538281709515,1.6796355518430303e-17,0.43229539871215816,-0.24758484959602356,0.12,0.16,0.29,0.39,0.5
14,10000,0.025,1.0,2,250,real_weights,50,0.006,0.00012207031250000008,True,4849.77392578125,0.41467538281709515,5.347257962946535e-18,0.4382634830474853,-0.24778440594673157,0.1,0.16,0.28,0.32,0.49
37,5000,0.025,1.0,2,250,real_weights,50,0.008,0.00012207031250000008,False,2403.216796875,0.2384631129419167,3.579269347760549e-21,0.47423156738281247,-0.28702594339847565,0.13,0.22,0.34,0.44,0.57
36,5000,0.025,1.0,2,250,real_weights,50,0.008,0.00012207031250000008,True,2403.216796875,0.2384631129419167,4.0164836996613724e-22,0.4843513107299805,-0.2864271551370621,0.08,0.25,0.35,0.43,0.55
83,10000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,False,4096.369140625,-0.011807324721179931,4.38899289390539e-25,0.5142714023590088,-0.30147702991962433,0.15,0.27,0.38,0.49,0.61
52,10000,0.025,1.0,2,250,NCE_Q,50,0.008,0.00012207031250000008,False,4540.95068359375,0.012258278504744464,8.121308905272099e-31,0.566327314376831,-0.33544909954071045,0.21,0.35,0.5,0.54,0.6
86,10000,0.025,1.0,2,250,random_uniform,50,0.01,0.00012207031250000008,True,3747.64453125,0.004355341930358567,4.497186361471685e-31,0.5685029697418212,-0.349860280752182,0.18,0.3,0.42,0.54,0.6
84,10000,0.025,1.0,2,250,NCE_Q,50,0.01,0.00012207031250000008,True,4114.14990234375,0.023962671825373347,1.5969017570071245e-44,0.6739378145762852,-0.3842722624540329,0.24489795918367346,0.35714285714285715,0.4897959183673469,0.6020408163265306,0.7653061224489796
70,5000,0.025,1.0,2,250,real_weights,50,0.01,0.00012207031250000008,False,2403.216796875,0.2384631129419167,8.66130392417818e-46,0.6762874794006347,-0.39233534038066864,0.39,0.55,0.6,0.68,0.77
69,5000,0.025,1.0,2,250,real_weights,50,0.01,0.00012207031250000008,True,2403.216796875,0.2384631129419167,4.2923133387231855e-46,0.6782235288619995,-0.39329341799020767,0.32,0.53,0.62,0.71,0.77
101,10000,0.025,1.0,2,250,rulsif,50,0.0,0.00012207031250000008,True,1.9008142948150635,-0.0018958237657409917,2.119036277837319e-46,0.6801596975326538,-0.36850303411483765,0.03,0.64,0.69,0.72,0.77
157,5000,0.025,1.0,2,250,rulsif,50,0.004,0.00012207031250000008,False,1.3141705989837646,0.00017709486132146674,5.4126950947100026e-49,0.696127781867981,-0.387784443795681,0.01,0.67,0.72,0.73,0.77
87,10000,0.025,1.0,2,250,random_uniform,50,0.01,0.00012207031250000008,False,3747.126708984375,-0.00037311222805319594,1.0792086985565264e-49,0.7003193950653076,-0.40658681839704514,0.23,0.38,0.51,0.63,0.77
