,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
190,5000,0.5,1.0,2,250,NCE_Q,1,0.0,2497.884521484375,0.10961050751151438,9.274909014140024e-19,0.4472111463546753,-0.2702788859605789,0.09,0.16,0.3,0.44
203,5000,0.5,0.25,2,250,NCE_Q,1,0.25,2496.727783203125,0.2292552891771294,2.9245767940290386e-19,0.45298810005187984,-0.2965737134218216,0.03,0.11,0.25,0.43
191,5000,0.5,0.5,2,250,real_TRE_Q,1,0.1,2480.73583984375,0.359385996132789,2.684737716405988e-21,0.4755777072906494,-0.3145816922187805,0.08,0.15,0.34,0.46
377,10000,0.25,0.5,2,250,real_TRE_Q,1,0.1,4988.1640625,-0.04350732802218771,8.421763998279601e-22,0.4809561681747436,-0.29458171129226685,0.09,0.16,0.26,0.46
428,10000,0.5,1.0,2,250,NCE_Q,1,0.0,4998.328125,0.1382020507516903,3.9200971129861847e-22,0.48446217775344846,-0.3045817017555237,0.16,0.29,0.44,0.55
427,10000,0.5,1.0,2,250,real_TRE_Q,1,0.0,4962.78369140625,0.061746527024343176,6.032143975012079e-23,0.49290838956832883,-0.2872908413410187,0.13,0.21,0.38,0.53
441,10000,0.5,0.25,2,250,NCE_Q,1,0.25,4994.19091796875,0.3247219217826,1.4157833418496678e-23,0.49932272911071773,-0.3339044004678726,0.1,0.22,0.44,0.52
150,5000,0.25,0.25,2,250,real_TRE_Q,1,0.25,2491.233154296875,0.594076931749286,6.22983290748003e-24,0.5029083895683288,-0.3002789169549942,0.05,0.12,0.29,0.47
430,10000,0.5,0.5,2,250,NCE_Q,1,0.1,4982.88427734375,-0.1664778915763935,1.4477174154676878e-25,0.518924355506897,-0.33737054467201233,0.1,0.2,0.4,0.57
202,5000,0.5,0.25,2,250,real_TRE_Q,1,0.25,2494.983642578125,0.5784079883831327,4.8184817168153557e-29,0.5509561681747437,-0.3592032194137573,0.07,0.21,0.45,0.63
589,10000,0.5,1.0,2,250,NCE_Q,50,0.0,4973.67041015625,0.07367426334203028,1.0809030275029827e-29,0.5566534113883972,-0.3619522154331207,0.15,0.24,0.49,0.58
588,10000,0.5,1.0,2,250,real_TRE_Q,50,0.0,4935.4560546875,-0.09230757413263464,5.2140036823770464e-30,0.559402379989624,-0.36007970571517944,0.09,0.25,0.48,0.59
625,1000,0.25,0.5,2,250,NCE_Q,3,0.1,499.0534362792969,0.007744539741110286,3.675324359957428e-31,0.5692430782318115,-0.34972113370895386,0.06,0.11,0.39,0.54
8,1000,0.0,0.5,2,250,NCE_Q,3,0.1,499.0050354003906,0.041067651609710154,2.5885512427653564e-32,0.578844645023346,-0.34398408234119415,0.06,0.13,0.33,0.53
279,5000,0.5,0.25,2,250,real_TRE_Q,3,0.1,2437.164306640625,0.08163219141676709,8.256237527480074e-33,0.5829083299636841,0.3579283356666565,0.0,0.0,0.0,0.0
7,1000,0.0,0.5,2,250,real_TRE_Q,3,0.1,498.5605773925781,0.15607190614872177,7.736746065076173e-34,0.591195240020752,-0.35231079161167145,0.07,0.15,0.35,0.53
414,10000,0.0,0.25,2,250,real_TRE_Q,1,0.25,4982.55908203125,0.38916586253958635,1.6968311711327106e-34,0.5964143991470336,-0.37509962171316147,0.17,0.3,0.51,0.69
227,5000,0.25,0.25,2,250,real_TRE_Q,3,0.1,2489.0029296875,0.0029374833709551406,2.504901820880154e-36,0.6105577945709229,0.3712749481201172,0.0,0.0,0.0,0.0
34,1000,0.5,0.5,2,250,NCE_Q,3,0.1,482.93389892578125,-0.027151275847547462,1.1950575545977544e-36,0.6129881000518799,-0.36346615850925446,0.07,0.16,0.37,0.56
624,1000,0.25,0.5,2,250,real_TRE_Q,3,0.1,496.9384765625,-0.019872829811439594,6.107455828492713e-37,0.6151793336868286,-0.3731474280357361,0.08,0.19,0.42,0.59
33,1000,0.5,0.5,2,250,real_TRE_Q,3,0.1,498.1109313964844,0.15780688981867358,3.976338008683556e-37,0.6165737009048462,-0.37486056983470917,0.07,0.16,0.41,0.62
388,10000,0.25,0.25,2,250,real_TRE_Q,1,0.25,4976.7724609375,0.490432358069166,1.2155359963337344e-37,0.6203984332084655,-0.3896016329526901,0.13,0.3,0.59,0.72
252,5000,0.0,0.25,2,250,real_TRE_Q,3,0.1,2471.29150390625,0.08458365097405823,3.15902115197e-38,0.6247011899948121,0.3691234588623047,0.0,0.0,0.0,0.0
276,1000,0.0,0.5,2,250,NCE_Q,1,0.25,498.9242858886719,0.11538582405767546,2.566712156335293e-39,0.6325896668434143,-0.3916334882378578,0.23,0.38,0.54,0.68
429,10000,0.5,0.5,2,250,real_TRE_Q,1,0.1,4948.6962890625,0.4794857071851222,6.552310246689988e-40,0.6368127727508545,-0.39290837943553925,0.17,0.31,0.56,0.7
265,1000,0.0,0.5,2,250,real_TRE_Q,1,0.25,487.77349853515625,0.02239985309268461,2.0869675969910654e-43,0.6607968664169311,-0.3983665481209755,0.3,0.38,0.58,0.69
253,5000,0.0,0.25,2,250,NCE_Q,3,0.1,2492.47119140625,-0.05486947794808023,1.088721685486215e-43,0.6626693177223205,0.38358569145202637,0.0,0.0,0.0,0.0
280,5000,0.5,0.25,2,250,NCE_Q,3,0.1,2488.95654296875,0.06169357795202849,5.353379882553877e-44,0.664701189994812,0.37908369302749634,0.0,0.0,0.0,0.0
440,10000,0.5,0.25,2,250,real_TRE_Q,1,0.25,4967.576171875,0.31159336786363634,3.911289540562229e-52,0.7145418882369995,-0.4313546046614647,0.3,0.45,0.7,0.78
13,1000,0.25,0.5,2,250,NCE_Q,1,0.25,499.86798095703125,-0.1017576328842629,1.414668198813071e-53,0.7226693773269653,-0.42509961873292923,0.27,0.37,0.64,0.8
2,1000,0.25,0.5,2,250,real_TRE_Q,1,0.25,493.5069580078125,0.05782987700743308,1.651111960733934e-56,0.7386056327819824,-0.43501994013786316,0.29,0.43,0.69,0.77
531,1000,0.5,0.5,2,250,real_TRE_Q,1,0.25,499.8152160644531,0.10549385371519712,2.996496751077842e-57,0.7425099563598633,-0.44505978003144264,0.4,0.53,0.73,0.83
156,1000,0.0,1.0,2,250,real_TRE_Q,1,0.1,498.21209716796875,0.6085092331030433,4.6174558012857846e-58,0.7467331218719483,-0.44561755284667015,0.36,0.52,0.73,0.84
387,1000,0.0,0.25,2,250,NCE_Q,1,0.5,499.8343811035156,0.7353948438643616,1.1775134084674179e-63,0.7743028163909912,-0.4528685435652733,0.39,0.59,0.77,0.86
542,1000,0.5,0.5,2,250,NCE_Q,1,0.25,498.3065185546875,0.029228761247914712,4.168733149640329e-64,0.7764143991470337,-0.44900399819016457,0.44,0.52,0.72,0.86
466,10000,0.25,0.25,2,250,real_TRE_Q,3,0.1,4982.1416015625,0.09481770105439442,1.5848971146095265e-64,0.7783665609359741,0.4526294469833374,0.0,0.0,0.0,0.0
518,10000,0.5,0.25,2,250,real_TRE_Q,3,0.1,4953.72705078125,0.08293175522694929,1.4641826672357966e-64,0.7785258626937867,0.4567331075668335,0.0,0.0,0.0,0.0
493,10000,0.0,0.25,2,250,NCE_Q,3,0.1,4975.654296875,-0.027418499131901416,1.76225430362482e-65,0.7827490282058716,0.4502788782119751,0.0,0.0,0.0,0.0
467,10000,0.25,0.25,2,250,NCE_Q,3,0.1,4970.525390625,0.06075861254582843,4.322934617320187e-68,0.7943824672698975,0.4541832208633423,0.0,0.0,0.0,0.0
519,10000,0.5,0.25,2,250,NCE_Q,3,0.1,4973.2431640625,0.011445858369561959,3.97371576012588e-68,0.7945418286323547,0.45721113681793213,0.0,0.0,0.0,0.0
492,10000,0.0,0.25,2,250,real_TRE_Q,3,0.1,4906.4541015625,0.18043499377450206,1.588607439954897e-69,0.8005577945709228,0.4574102759361267,0.0,0.0,0.0,0.0
376,1000,0.0,0.25,2,250,real_TRE_Q,1,0.5,498.4454650878906,0.5146422547542193,2.056695898459814e-70,0.8043028163909912,-0.46721117198467255,0.52,0.69,0.82,0.88
124,1000,0.25,0.25,2,250,NCE_Q,1,0.5,499.16143798828125,0.042258800516456904,7.071649635010214e-74,0.8183665609359742,-0.47063746489584446,0.5,0.65,0.85,0.91
113,1000,0.25,0.25,2,250,real_TRE_Q,1,0.5,496.69549560546875,0.2971556888249748,6.436630308436537e-76,0.8262549781799317,-0.4739840794354677,0.53,0.7,0.85,0.91
245,5000,0.0,0.5,2,250,NCE_Q,3,0.1,2490.965576171875,0.05233112005138324,1.6863674606701612e-84,0.8563346886634826,-0.4811155516654253,0.55,0.79,0.89,0.95
0,1000,0.25,1.0,2,250,real_TRE_Q,1,0.1,497.80419921875,-0.35739735684256485,9.452517576698001e-86,0.8603187227249145,-0.4731075819581747,0.61,0.74,0.88,0.94
611,1000,0.5,0.25,2,250,NCE_Q,1,0.5,499.14276123046875,0.07111098800596499,8.916362372849157e-86,0.8603984332084655,-0.48043826408684254,0.55,0.74,0.9,0.96
610,1000,0.5,0.25,2,250,real_TRE_Q,1,0.5,497.48736572265625,-0.0930113928901372,2.3645708023173247e-88,0.8682869100570678,-0.485617539845407,0.66,0.75,0.91,0.94
244,5000,0.0,0.5,2,250,real_TRE_Q,3,0.1,2486.21240234375,0.07185634719968122,4.212236689198382e-91,0.8762549781799316,-0.4852589750662446,0.63,0.79,0.91,0.96
1,1000,0.25,1.0,2,250,NCE_Q,1,0.1,498.70098876953125,-0.17897035960520968,8.433355894305919e-92,0.8782071995735169,-0.4823506083339453,0.65,0.75,0.92,0.95
217,5000,0.25,0.5,2,250,real_TRE_Q,3,0.1,2484.215576171875,0.20820320516403337,7.893296976077868e-92,0.8782869100570678,-0.48617530707269907,0.74,0.83,0.91,0.96
218,5000,0.25,0.5,2,250,NCE_Q,3,0.1,2475.379150390625,-0.050081682484361144,5.075742889053404e-94,0.8842231655120849,-0.4852191340178251,0.66,0.84,0.93,0.96
19,1000,0.0,0.25,2,250,NCE_Q,3,0.25,495.1048278808594,-0.017994824657396238,1.3195541622925537e-99,0.8981274890899659,-0.48505976889282465,0.72,0.84,0.94,0.95
270,5000,0.5,0.5,2,250,real_TRE_Q,3,0.1,2480.719970703125,0.12035888961743232,1.2199161561056402e-99,0.8982071995735168,-0.4889243124052882,0.7,0.85,0.92,0.97
45,1000,0.5,0.25,2,250,NCE_Q,3,0.25,497.962646484375,0.07084677598012004,1.7498517130542527e-100,0.900159420967102,-0.48621514812111855,0.73,0.83,0.94,0.95
271,5000,0.5,0.5,2,250,NCE_Q,3,0.1,2489.0078125,-0.0483171456913556,2.7194230650460223e-102,0.9042231655120849,-0.4908366622403264,0.75,0.86,0.95,0.96
18,1000,0.0,0.25,2,250,real_TRE_Q,3,0.25,491.09814453125,0.03450881254412375,4.210512919669028e-104,0.9081274890899658,-0.48521913308650255,0.66,0.84,0.95,0.96
420,1000,0.5,1.0,2,250,real_TRE_Q,1,0.1,497.51861572265625,-0.05385251926410735,3.538501946751969e-104,0.9082869100570679,-0.49115538597106934,0.78,0.89,0.95,0.98
636,1000,0.25,0.25,2,250,NCE_Q,3,0.25,499.10845947265625,0.08971731224307784,4.978224026809402e-106,0.9121115827560424,-0.48549801856279373,0.74,0.88,0.95,0.96
635,1000,0.25,0.25,2,250,real_TRE_Q,3,0.25,487.8365173339844,0.032065993185615406,3.34410602407425e-110,0.920159420967102,-0.4888446284458041,0.76,0.88,0.96,0.97
44,1000,0.5,0.25,2,250,real_TRE_Q,3,0.25,490.2673034667969,0.030744161186034964,1.4733977320099454e-113,0.9260956764221191,-0.488725109025836,0.73,0.88,0.95,0.96
431,1000,0.5,1.0,2,250,NCE_Q,1,0.1,499.18487548828125,-0.3784772485008432,2.823718682995198e-121,0.9381274890899658,-0.49338645953685045,0.82,0.92,0.97,0.99
167,5000,0.0,0.5,2,250,real_TRE_Q,1,0.25,2485.8310546875,0.20868240940675484,7.150100986611374e-145,0.9640637445449829,-0.498247014824301,0.88,0.96,0.99,1.0
483,10000,0.0,0.5,2,250,real_TRE_Q,3,0.1,4945.28759765625,0.06137067099940419,2.810343964896448e-166,0.9780478382110596,-0.4990438282256946,0.89,0.97,1.0,1.0
168,5000,0.0,0.5,2,250,NCE_Q,1,0.25,2499.683349609375,-0.24555546995265892,2.810343964896448e-166,0.9780478382110596,-0.49868526274804026,0.88,0.97,0.99,1.0
131,5000,0.25,1.0,2,250,real_TRE_Q,1,0.1,2498.857177734375,-0.683739353190303,1.70057034566539e-170,0.980079710483551,-0.49948207318084314,0.95,0.98,1.0,1.0
484,10000,0.0,0.5,2,250,NCE_Q,3,0.1,4985.1044921875,-0.0003456564651075897,1.70057034566539e-170,0.980079710483551,-0.49932271242141724,0.91,0.98,1.0,1.0
141,5000,0.25,0.5,2,250,real_TRE_Q,1,0.25,2446.037109375,0.26803808103818205,7.316060825800086e-186,0.9860159659385681,-0.49976095676538534,0.98,0.99,1.0,1.0
406,10000,0.0,0.5,2,250,NCE_Q,1,0.25,4969.8955078125,-0.028589065711459152,7.316060825800086e-186,0.9860159659385681,-0.49916334688896313,0.98,0.99,0.99,1.0
142,5000,0.25,0.5,2,250,NCE_Q,1,0.25,2499.449462890625,0.7978305830978716,1.1109034718736501e-192,0.9880478382110596,-0.49972111702663824,0.96,0.99,1.0,1.0
457,10000,0.25,0.5,2,250,real_TRE_Q,3,0.1,4977.6044921875,0.07431090508375682,1.1109034718736501e-192,0.9880478382110596,-0.4994422346353531,0.91,0.99,1.0,1.0
458,10000,0.25,0.5,2,250,NCE_Q,3,0.1,4996.64697265625,0.21098403135891858,1.1109034718736501e-192,0.9880478382110596,-0.49952191530610435,0.92,0.99,1.0,1.0
158,5000,0.0,1.0,2,250,NCE_Q,1,0.1,2498.0693359375,-0.09333372616906117,2.0000000000001775e-200,0.99,-0.49960159420152195,0.99,0.99,1.0,1.0
193,5000,0.5,0.5,2,250,real_TRE_Q,1,0.25,2493.696044921875,0.3406178139828582,2.0000000000001775e-200,0.99,-0.4998406374506885,0.99,0.99,1.0,1.0
194,5000,0.5,0.5,2,250,NCE_Q,1,0.25,2495.505615234375,-0.47803621850787753,2.7310763292363086e-210,0.9920319318771362,-0.4999203193219728,0.99,1.0,1.0,1.0
511,10000,0.5,0.5,2,250,NCE_Q,3,0.1,4990.1328125,0.053918454173716046,2.7310763292363086e-210,0.9920319318771362,-0.499800798294018,0.96,1.0,1.0,1.0
179,5000,0.0,0.25,2,250,NCE_Q,1,0.5,2499.221923828125,0.24001329327064946,2.1544393453090325e-240,0.9960159659385681,-0.4999203193219728,0.98,1.0,1.0,1.0
153,5000,0.25,0.25,2,250,NCE_Q,1,0.5,2499.5849609375,-0.2819797556651336,2.1544393453090325e-240,0.9960159659385681,-0.4999601596609864,0.99,1.0,1.0,1.0
510,10000,0.5,0.5,2,250,real_TRE_Q,3,0.1,4946.05126953125,0.09154098965083624,2.1544393453090325e-240,0.9960159659385681,-0.4998804789793212,0.97,1.0,1.0,1.0
554,1000,0.5,0.5,2,250,real_TRE_Q,1,0.5,497.54632568359375,0.418920316668961,2.1544393453090325e-240,0.9960159659385681,-0.4999601596609864,0.99,1.0,1.0,1.0
82,1000,0.0,1.0,2,250,real_TRE_Q,50,0.5,498.2875671386719,-0.019536097512190966,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
77,1000,0.0,1.0,2,250,real_TRE_Q,50,0.1,494.1554260253906,0.34784508369907874,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
78,1000,0.0,1.0,2,250,NCE_Q,50,0.1,496.70977783203125,-0.022203976869675953,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
460,10000,0.25,0.5,2,250,NCE_Q,3,0.25,4983.560546875,-0.05472016222117801,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
461,10000,0.25,0.5,2,250,real_TRE_Q,3,0.5,4921.94482421875,0.044251938885174445,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
80,1000,0.0,1.0,2,250,real_TRE_Q,50,0.25,494.09381103515625,-0.09427397434001676,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
81,1000,0.0,1.0,2,250,NCE_Q,50,0.25,497.7486877441406,0.23711825747246718,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
514,10000,0.5,0.5,2,250,real_TRE_Q,3,0.5,4956.345703125,0.09086608733108446,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
515,10000,0.5,0.5,2,250,NCE_Q,3,0.5,4976.328125,0.014676126485569034,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
522,10000,0.5,0.25,2,250,NCE_Q,3,0.25,4973.55517578125,-0.015971457755392084,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
513,10000,0.5,0.5,2,250,NCE_Q,3,0.25,4981.5869140625,-0.03130356176559174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
512,10000,0.5,0.5,2,250,real_TRE_Q,3,0.25,4974.93310546875,0.19975343242115232,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
83,1000,0.0,1.0,2,250,NCE_Q,50,0.5,497.4189758300781,-0.4924374607704024,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
86,1000,0.0,0.5,2,250,real_TRE_Q,50,0.1,494.0173034667969,0.04153328774261109,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
87,1000,0.0,0.5,2,250,NCE_Q,50,0.1,499.6328125,-0.003658453793674319,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
521,10000,0.5,0.25,2,250,real_TRE_Q,3,0.25,4972.42431640625,0.04709019330774445,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
478,10000,0.0,1.0,2,250,NCE_Q,3,0.25,4988.841796875,-0.26719966903596803,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
109,1000,0.5,1.0,2,250,NCE_Q,50,0.5,497.9873352050781,-0.11769192037161412,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
532,10000,0.25,1.0,2,250,real_TRE_Q,50,0.5,4973.2041015625,-0.0778456374677416,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
539,10000,0.25,0.5,2,250,NCE_Q,50,0.25,4987.09033203125,0.008586715824311903,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
538,10000,0.25,0.5,2,250,real_TRE_Q,50,0.25,4943.958984375,-0.016521643305459265,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
537,10000,0.25,0.5,2,250,NCE_Q,50,0.1,4948.99169921875,-0.0014528247004381104,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
536,10000,0.25,0.5,2,250,real_TRE_Q,50,0.1,4977.71435546875,-0.0034585833631066475,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
70,1000,0.25,0.25,2,250,NCE_Q,50,0.1,496.5318603515625,-0.03778682057122937,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
71,1000,0.25,0.25,2,250,real_TRE_Q,50,0.25,495.9806213378906,-0.011538734849202306,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
533,10000,0.25,1.0,2,250,NCE_Q,50,0.5,4983.05517578125,0.12897172077334831,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
72,1000,0.25,0.25,2,250,NCE_Q,50,0.25,494.3133239746094,0.04420213049785675,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
523,10000,0.5,0.25,2,250,real_TRE_Q,3,0.5,4912.2216796875,0.1211102110138682,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
530,10000,0.25,1.0,2,250,NCE_Q,50,0.25,4975.69189453125,-0.1286854045333325,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
529,10000,0.25,1.0,2,250,real_TRE_Q,50,0.25,4972.515625,-0.05452509003570099,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
528,10000,0.25,1.0,2,250,NCE_Q,50,0.1,4993.5185546875,-0.13278389888841768,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
527,10000,0.25,1.0,2,250,real_TRE_Q,50,0.1,4951.55419921875,-0.18824666639649631,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
73,1000,0.25,0.25,2,250,real_TRE_Q,50,0.5,486.67877197265625,0.0010561260113865843,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
74,1000,0.25,0.25,2,250,NCE_Q,50,0.5,497.4991149902344,0.01734796693329669,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
524,10000,0.5,0.25,2,250,NCE_Q,3,0.5,4994.8681640625,-0.11637505721307308,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
462,10000,0.25,0.5,2,250,NCE_Q,3,0.5,4988.38818359375,0.18973205404719115,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
506,10000,0.5,1.0,2,250,NCE_Q,3,0.5,4981.75732421875,-0.03928722355931835,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
479,10000,0.0,1.0,2,250,real_TRE_Q,3,0.5,4971.51806640625,-0.13770124389348884,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
505,10000,0.5,1.0,2,250,real_TRE_Q,3,0.5,4990.5126953125,-0.02059458173767595,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
95,1000,0.0,0.25,2,250,real_TRE_Q,50,0.1,495.0050048828125,-0.005978518528576859,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
96,1000,0.0,0.25,2,250,NCE_Q,50,0.1,497.79864501953125,0.026709640347395792,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
